"Filopodia Name","Filopodia ID",Bulbous,"Bulbous (%)","Start Time Step","End Time Step","Life Time [min]","Length (mean) [mum]","Length (std) [mum]","Final Length [mum]","Total Events","Total Speed (mean)[mum]","Total Speed (std)[mum]","Filter = 0.10","Filtered Total Events","Filtered Total Speed (mean)[mum]","Filtered Total Speed (std) [mum]","Filtered Extension Events","Filtered Extension Speed (mean) [mum]","Filtered Extension Speed (std) [mum]","Filtered Retraction Events","Filtered Retraction Speed (mean) [mum]","Filtered Retraction Speed (std)[mum]",Static,"Static (%)"
F_0130,134,0,0,30,33,4,1.8045568,0.43835717,1.1665211,5,0.96034878,0.79621047,"",5,0.96034878,0.79621047,1,2.400872,0,4,0.600218,1.8401964,0,0
F_0131,135,0,0,27,30,4,1.1576514,0.5367111,0.44240725,5,0.6838237,0.56330734,"",4,0.83764374,0.52758032,1,1.7095593,0,3,0.54700518,1.1767627,1,0.2
F_0132,136,0,0,29,29,1,1.9889525,0,1.9889525,2,1.9889525,0,"",2,1.9889525,0,1,1.9889525,0,1,1.9889525,0,0,0
F_0133,137,0,0,26,33,8,1.3642535,0.44834799,1.9050881,9,0.73227423,0.71834844,"",6,1.0536984,0.68123537,2,1.5619808,0.38724267,4,0.79955733,1.0043259,3,0.33333334
F_0134,138,0,0,26,33,8,1.4129647,0.35380742,0.6907444,9,0.56637013,0.52435702,"",7,0.7224732,0.4937394,3,0.84955519,0.56671476,4,0.6271618,0.4626019,2,0.22222222
F_0135,139,0,0,29,33,5,1.277989,0.41101003,1.2026603,6,0.74561548,0.4086841,"",6,0.74561548,0.4086841,2,1.1184232,0.088060439,4,0.55921161,0.67463708,0,0
F_0136,140,0,0,32,33,2,1.5305114,0.51070762,1.0198038,3,1.3608127,0.48112035,"",3,1.3608127,0.48112035,1,2.041219,0,2,1.0206095,1.0206099,0,0
F_0137,141,0,0,29,36,8,1.397701,0.44371203,1.6707706,9,0.79562396,0.52924669,"",8,0.88936794,0.48582232,3,1.1934358,0.14019968,5,0.70692718,0.71678126,1,0.11111111
F_0138,142,0,0,33,33,1,1.0551792,0,1.0551792,2,1.0551792,0,"",2,1.0551792,0,1,1.0551792,0,1,1.0551792,0,0,0
F_0139,143,0,0,33,33,1,0.6892305,0,0.6892305,2,0.6892305,0,"",2,0.6892305,0,1,0.6892305,0,1,0.6892305,0,0,0
F_0140,144,0,0,33,33,1,1.5180452,0,1.5180452,2,1.5180452,0,"",2,1.5180452,0,1,1.5180452,0,1,1.5180452,0,0,0
F_0141,145,0,0,33,34,2,1.3164485,0.25629395,1.5727425,3,1.0484949,0.43288481,"",3,1.0484949,0.43288481,2,0.78637123,0.27378333,1,1.5727425,0.78637123,0,0
F_0142,146,0,0,24,48,25,1.1055912,0.57678199,0.39011592,26,0.44206578,0.32674754,"",21,0.53082627,0.3017914,9,0.63438922,0.29635051,12,0.45315406,0.33509421,5,0.1923077
F_0143,147,0,0,30,43,14,1.4394779,0.70011497,0.8512041,15,0.72792321,0.57944387,"",12,0.89500159,0.5292204,5,1.0667799,0.44107506,7,0.77230263,0.6258992,3,0.2
F_0144,148,0,0,21,59,39,1.8037884,0.5726881,2.2117693,39,0.59892285,0.56088483,"",31,0.74483389,0.54023403,14,0.8949399,0.66399163,17,0.62121743,0.45848435,8,0.20512821
F_0145,149,0,0,35,35,1,1.0068209,0,1.0068209,2,1.0068209,0,"",2,1.0068209,0,1,1.0068209,0,1,1.0068209,0,0,0
F_0146,150,0,0,35,36,2,1.1340483,0.097931504,1.0361168,3,0.82131988,0.44943509,"",3,0.82131988,0.44943509,1,1.2319798,0,2,0.61598992,0.74562067,0,0
F_0147,151,0,0,36,37,2,0.82649237,0.28531939,1.1118118,3,0.74120784,0.2623325,"",3,0.74120784,0.2623325,2,0.55590588,0.014732897,1,1.1118118,0.55590588,0,0
F_0148,152,0,0,35,38,4,1.1369381,0.21190597,1.0101259,5,0.60196388,0.58304656,"",3,0.99765426,0.41846043,1,1.5038118,0,2,0.74457544,0.80433631,2,0.40000001
F_0149,153,0,0,34,34,1,0.6612103,0,0.6612103,2,0.6612103,0,"",2,0.6612103,0,1,0.6612103,0,1,0.6612103,0,0,0
F_0150,154,0,0,32,40,9,0.74938589,0.17741396,0.47014436,10,0.25502622,0.17964792,"",7,0.33496526,0.1573382,3,0.37519291,0.20568652,4,0.30479452,0.1200981,3,0.30000001
F_0151,155,0,0,36,37,2,0.82774723,0.39014673,1.217894,3,0.81192929,0.31933793,"",3,0.81192929,0.31933793,2,0.60894698,0.17134647,1,1.217894,0.60894698,0,0
F_0152,156,0,0,36,36,1,1.0899622,0,1.0899622,2,1.0899622,0,"",2,1.0899622,0,1,1.0899622,0,1,1.0899622,0,0,0
F_0153,157,0,0,35,37,3,1.327994,0.33285263,1.5794975,4,0.78974873,0.55036551,"",3,1.0421118,0.38616234,2,0.77341878,0.084228396,1,1.5794975,0.80607867,1,0.25
F_0154,158,0,0,37,38,2,1.3633244,0.049959481,1.3133649,3,0.94218922,0.59697032,"",2,1.3633244,0.049959481,1,1.4132838,0,1,1.3133649,0.099918962,1,0.33333334
F_0155,159,0,0,37,37,1,0.61137873,0,0.61137873,2,0.61137873,0,"",2,0.61137873,0,1,0.61137873,0,1,0.61137873,0,0,0
F_0156,160,0,0,36,38,3,1.3755046,0.23287666,1.0472331,4,0.7812838,0.57428461,"",3,1.0264269,0.44649354,1,1.5625676,0,2,0.75835663,0.85452032,1,0.25
F_0157,161,0,0,36,36,1,0.50245017,0,0.50245017,2,0.50245017,0,"",2,0.50245017,0,1,0.50245017,0,1,0.50245017,0,0,0
F_0158,162,0,0,35,37,3,1.5168818,0.0047746357,1.5226482,4,0.76132411,0.75548935,"",2,1.5168021,0.0058460832,1,1.510956,0,1,1.5226482,0.011692166,2,0.5
F_0159,163,0,0,36,36,1,0.89136797,0,0.89136797,2,0.89136797,0,"",2,0.89136797,0,1,0.89136797,0,1,0.89136797,0,0,0
F_0160,164,0,0,38,38,1,0.67949176,0,0.67949176,2,0.67949176,0,"",2,0.67949176,0,1,0.67949176,0,1,0.67949176,0,0,0
F_0161,165,0,0,36,40,5,1.420759,0.37064117,1.1286458,6,0.70034641,0.31381434,"",6,0.70034641,0.31381434,3,0.70034641,0.28654456,3,0.70034641,0.33889687,0,0
F_0162,166,0,0,36,39,4,1.6355715,0.61024576,1.5538168,5,1.4373268,0.6372261,"",5,1.4373268,0.6372261,2,1.7966586,0.55266869,3,1.1977724,0.82965791,0,0
F_0163,167,0,0,40,40,1,0.59956294,0,0.59956294,2,0.59956294,0,"",2,0.59956294,0,1,0.59956294,0,1,0.59956294,0,0,0
F_0164,168,0,0,38,39,2,1.4929292,0.02079165,1.5137209,3,1.0091473,0.6843816,"",2,1.4929292,0.02079165,1,1.4721376,0,1,1.5137209,0.0415833,1,0.33333334
F_0165,169,0,0,38,42,5,1.1495779,0.19436727,1.0748515,6,0.52342534,0.42625576,"",4,0.77696687,0.28223452,2,0.76879573,0.27430856,2,0.78513801,0.29017407,2,0.33333334
F_0166,170,0,0,40,41,2,0.79731321,0.14810339,0.94541657,3,0.63027769,0.26537666,"",3,0.63027769,0.26537666,2,0.47270828,0.17650151,1,0.94541657,0.47270828,0,0
F_0167,171,0,0,39,39,1,1.0257185,0,1.0257185,2,1.0257185,0,"",2,1.0257185,0,1,1.0257185,0,1,1.0257185,0,0,0
F_0168,172,0,0,38,39,2,0.68943596,0.060452402,0.62898356,3,0.49992558,0.27251551,"",3,0.49992558,0.27251551,1,0.74988836,0,2,0.37494418,0.45290083,0,0
F_0169,173,0,0,29,46,18,1.8095224,0.4153209,1.6434898,19,0.55677581,0.48571721,"",16,0.65470845,0.46821609,7,0.74085236,0.46722904,9,0.58770776,0.48284248,3,0.15789473
F_0170,174,0,0,41,43,3,1.2709346,0.23588379,1.5186486,4,0.95281863,0.48503411,"",4,0.95281863,0.48503411,2,0.95281863,0.38775325,2,0.95281863,0.56582999,0,0
F_0171,175,0,0,42,42,1,1.0054239,0,1.0054239,2,1.0054239,0,"",2,1.0054239,0,1,1.0054239,0,1,1.0054239,0,0,0
F_0172,176,0,0,36,48,13,1.9453238,0.68348205,0.66046721,14,0.72954112,0.4467912,"",13,0.77888834,0.42530671,5,1.0037521,0.53420585,8,0.6383484,0.44468594,1,0.071428575
F_0173,177,0,0,41,42,2,0.80737078,0.22502211,0.58234864,3,0.68826193,0.24925983,"",3,0.68826193,0.24925983,1,1.0323929,0,2,0.51619643,0.52041799,0,0
F_0174,178,0,0,10,46,37,2.0258048,0.83031887,2.1310854,38,0.53873873,0.52698809,"",29,0.69172442,0.514548,12,0.83573097,0.5751065,17,0.59007299,0.50354367,9,0.23684211
F_0175,179,0,0,43,43,1,0.66701311,0,0.66701311,2,0.66701311,0,"",2,0.66701311,0,1,0.66701311,0,1,0.66701311,0,0,0
F_0176,180,0,0,43,43,1,0.7632457,0,0.7632457,2,0.7632457,0,"",2,0.7632457,0,1,0.7632457,0,1,0.7632457,0,0,0
F_0177,181,0,0,44,44,1,1.5985658,0,1.5985658,2,1.5985658,0,"",2,1.5985658,0,1,1.5985658,0,1,1.5985658,0,0,0
F_0178,182,0,0,44,44,1,1.0161566,0,1.0161566,2,1.0161566,0,"",2,1.0161566,0,1,1.0161566,0,1,1.0161566,0,0,0
F_0179,183,0,0,37,43,7,1.8804497,0.47927243,1.5888187,8,0.68353522,0.61650437,"",5,1.0630735,0.47237158,3,0.89221191,0.50050384,2,1.319366,0.50503993,3,0.375
F_0180,184,0,0,43,44,2,1.563884,0.0098026395,1.5540813,3,1.0491244,0.72802395,"",2,1.563884,0.0098026395,1,1.5736866,0,1,1.5540813,0.019605279,1,0.33333334
F_0181,185,0,0,43,44,2,1.0261116,0.19799393,0.82811761,3,0.81607032,0.33818489,"",3,0.81607032,0.33818489,1,1.2241055,0,2,0.61205274,0.64907056,0,0
F_0182,186,0,0,19,59,41,1.6105356,0.56736231,1.1783723,41,0.36567482,0.39229047,"",24,0.58329999,0.38479632,14,0.55103379,0.42804495,10,0.62847269,0.31835657,17,0.41463414
F_0183,187,0,0,46,47,2,1.1424956,0.097284138,1.0452114,3,0.82651979,0.45386213,"",3,0.82651979,0.45386213,1,1.2397797,0,2,0.61988986,0.75177252,0,0
F_0184,188,0,0,46,46,1,1.612092,0,1.612092,2,1.612092,0,"",2,1.612092,0,1,1.612092,0,1,1.612092,0,0,0
F_0185,189,0,0,46,46,1,1.5098011,0,1.5098011,2,1.5098011,0,"",2,1.5098011,0,1,1.5098011,0,1,1.5098011,0,0,0
F_0186,190,0,0,44,44,1,1.7738276,0,1.7738276,2,1.7738276,0,"",2,1.7738276,0,1,1.7738276,0,1,1.7738276,0,0,0
F_0187,191,0,0,45,45,1,1.7098395,0,1.7098395,2,1.7098395,0,"",2,1.7098395,0,1,1.7098395,0,1,1.7098395,0,0,0
F_0188,192,0,0,45,46,2,1.568023,0.22846293,1.33956,3,1.1976572,0.55600214,"",3,1.1976572,0.55600214,1,1.7964859,0,2,0.89824295,1.0008003,0,0
F_0189,193,0,0,45,49,5,1.3444006,0.27781716,1.1415529,6,0.54908878,0.40827239,"",5,0.65452296,0.36513752,2,0.81267422,0.08651942,3,0.54908878,0.50882703,1,0.16666667
F_0190,194,0,0,46,46,1,1.6239005,0,1.6239005,2,1.6239005,0,"",2,1.6239005,0,1,1.6239005,0,1,1.6239005,0,0,0
F_0191,195,0,0,37,51,15,1.748721,0.42048463,1.5826849,16,0.59610987,0.49479339,"",12,0.77477646,0.4455519,5,0.92689514,0.33085138,7,0.66612035,0.54935879,4,0.25
F_0192,196,0,0,46,52,7,1.1871206,0.45311937,0.72313923,8,0.56239063,0.35062385,"",7,0.64016074,0.30350286,3,0.74385428,0.30398232,4,0.56239063,0.33273432,1,0.125
F_0193,197,0,0,46,46,1,1.0620303,0,1.0620303,2,1.0620303,0,"",2,1.0620303,0,1,1.0620303,0,1,1.0620303,0,0,0
F_0194,198,0,0,47,49,3,1.2000631,0.39252165,0.73531258,4,0.84766793,0.24106638,"",4,0.84766793,0.24106638,2,0.84766793,0.32187307,2,0.84766793,0.11235535,0,0
F_0195,199,0,0,46,47,2,1.6054974,0.4570725,1.1484249,3,1.3750466,0.49547148,"",3,1.3750466,0.49547148,1,2.0625699,0,2,1.0312849,1.0379164,0,0
F_0196,200,0,0,20,59,40,1.7388338,0.55912262,1.3449849,40,0.41463915,0.41293129,"",29,0.55310684,0.40620381,15,0.57380843,0.45593628,14,0.53092659,0.34633845,11,0.27500001
F_0197,201,0,0,44,49,6,1.4378797,0.27685446,1.5578526,7,0.65164721,0.51638967,"",5,0.91104352,0.37123662,3,0.76002043,0.23435172,2,1.1375782,0.5649606,2,0.2857143
F_0198,202,0,0,49,49,1,1.4137716,0,1.4137716,2,1.4137716,0,"",2,1.4137716,0,1,1.4137716,0,1,1.4137716,0,0,0
F_0199,203,0,0,49,53,5,1.2042891,0.42350563,1.3953396,6,0.96624142,0.54734761,"",6,0.96624142,0.54734761,3,0.9662416,0.58105725,3,0.96624154,0.51142079,0,0
F_0200,204,0,0,49,49,1,1.2824142,0,1.2824142,2,1.2824142,0,"",2,1.2824142,0,1,1.2824142,0,1,1.2824142,0,0,0
F_0201,205,0,0,48,48,1,1.3288226,0,1.3288226,2,1.3288226,0,"",2,1.3288226,0,1,1.3288226,0,1,1.3288226,0,0,0
F_0202,206,0,0,40,47,8,1.684772,0.35039937,1.0770249,9,0.50561118,0.5919466,"",6,0.74685413,0.59220153,3,0.75449961,0.79762453,3,0.7392087,0.2555725,3,0.33333334
F_0203,207,0,0,48,49,2,1.6032901,0.34005666,1.2632334,3,1.2955645,0.51621938,"",3,1.2955645,0.51621938,1,1.9433467,0,2,0.97167337,1.0144734,0,0
F_0204,208,0,0,48,49,2,1.2721496,0.2473622,1.0247873,3,1.0130078,0.41845056,"",3,1.0130078,0.41845056,1,1.5195117,0,2,0.75975585,0.80465555,0,0
F_0205,209,0,0,51,57,7,1.8796886,1.2254366,0.58304298,8,1.6671098,1.0961716,"",8,1.6671098,1.0961716,4,1.66711,0.97546828,4,1.66711,1.2048428,0,0
F_0206,210,0,0,50,52,3,1.2219571,0.23706095,1.0842867,4,0.80687338,0.56454998,"",3,1.0564231,0.41935128,1,1.5555223,0,2,0.80687338,0.79839426,1,0.25
F_0207,211,0,0,51,54,4,2.021595,0.64141291,1.1232777,5,1.0639765,0.87348443,"",4,1.3143184,0.80022699,1,2.6599412,0,3,0.86577755,1.8077844,1,0.2
F_0208,212,0,0,50,54,5,0.77535754,0.23342939,0.67122734,6,0.46303424,0.20948292,"",6,0.46303424,0.20948292,3,0.46303415,0.25249916,3,0.46303415,0.15495276,0,0
F_0209,213,0,0,49,49,1,0.58367497,0,0.58367497,2,0.58367497,0,"",2,0.58367497,0,1,0.58367497,0,1,0.58367497,0,0,0
F_0210,214,0,0,50,50,1,1.686808,0,1.686808,2,1.686808,0,"",2,1.686808,0,1,1.686808,0,1,1.686808,0,0,0
F_0211,215,0,0,50,51,2,1.7125823,0.039520741,1.7521031,3,1.1680688,0.77073431,"",2,1.7125823,0.039520741,1,1.6730616,0,1,1.7521031,0.079041481,1,0.33333334
F_0212,216,0,0,50,53,4,1.0612019,0.29283252,1.4019279,5,0.77737284,0.51408833,"",4,0.96647638,0.38930419,2,0.97171605,0.32992706,2,0.96123672,0.44081578,1,0.2
F_0213,217,0,0,50,52,3,1.2557938,0.15896963,1.4794405,4,0.75956053,0.5838002,"",3,0.99952048,0.47339949,2,0.75956053,0.4042502,1,1.4794405,0.71987993,1,0.25
F_0214,218,0,0,51,51,1,2.1655018,0,2.1655018,2,2.1655018,0,"",2,2.1655018,0,1,2.1655018,0,1,2.1655018,0,0,0
F_0215,219,0,0,53,56,4,1.0038773,0.42939281,0.71960628,5,0.59546077,0.27049381,"",5,0.59546077,0.27049381,3,0.49621728,0.31131059,2,0.74432594,0.24933706,0,0
F_0216,220,0,0,53,55,3,1.4652033,0.25294957,1.1099966,4,0.8397494,0.60901785,"",3,1.0952046,0.48322627,1,1.6794988,0,2,0.80305743,0.92863399,1,0.25
F_0217,221,0,0,50,53,4,1.0412467,0.22770469,1.2098839,5,0.52695429,0.42489126,"",4,0.63691723,0.40645599,2,0.61514163,0.16016564,2,0.6586929,0.5529089,1,0.2
F_0218,222,0,0,43,53,11,1.4332234,0.6464805,0.54168117,12,0.69165772,0.45264527,"",10,0.8223998,0.3784928,4,1.0374868,0.28522205,6,0.67900854,0.51149869,2,0.16666667
F_0219,223,0,0,54,54,1,0.93408275,0,0.93408275,2,0.93408275,0,"",2,0.93408275,0,1,0.93408275,0,1,0.93408275,0,0,0
F_0220,224,0,0,53,54,2,1.417547,0.35269845,1.0648485,3,1.1801635,0.44230366,"",3,1.1801635,0.44230366,1,1.7702454,0,2,0.88512272,0.90318525,0,0
F_0221,225,0,0,53,53,1,0.68493474,0,0.68493474,2,0.68493474,0,"",2,0.68493474,0,1,0.68493474,0,1,0.68493474,0,0,0
F_0222,226,0,0,50,56,7,1.9825802,0.62425029,1.5852071,8,1.0131774,0.71298307,"",7,1.15075,0.65540504,4,1.0131774,0.71516228,3,1.33418,0.60375094,1,0.125
F_0223,227,0,0,56,56,1,0.94634062,0,0.94634062,2,0.94634062,0,"",2,0.94634062,0,1,0.94634062,0,1,0.94634062,0,0,0
F_0224,228,0,0,56,56,1,0.54457021,0,0.54457021,2,0.54457021,0,"",2,0.54457021,0,1,0.54457021,0,1,0.54457021,0,0,0
F_0225,229,0,0,56,56,1,1.1360309,0,1.1360309,2,1.1360309,0,"",2,1.1360309,0,1,1.1360309,0,1,1.1360309,0,0,0
F_0226,230,0,0,54,56,3,0.73448759,0.1120998,0.61789536,4,0.44290593,0.32523558,"",3,0.56325454,0.28827494,1,0.88581187,0,2,0.40197584,0.52982879,1,0.25
F_0227,231,0,0,52,55,4,1.0380809,0.42654929,0.78363651,5,0.7572422,0.33127335,"",5,0.7572422,0.33127335,3,0.63103515,0.35410222,2,0.94655275,0.3550958,0,0
F_0228,232,0,0,55,55,1,0.56769806,0,0.56769806,2,0.56769806,0,"",2,0.56769806,0,1,0.56769806,0,1,0.56769806,0,0,0
F_0229,233,0,0,56,56,1,1.139637,0,1.139637,2,1.139637,0,"",2,1.139637,0,1,1.139637,0,1,1.139637,0,0,0
F_0230,234,0,0,55,55,1,1.6762255,0,1.6762255,2,1.6762255,0,"",2,1.6762255,0,1,1.6762255,0,1,1.6762255,0,0,0
F_0231,235,0,0,48,55,8,1.4749342,0.45956942,1.0695417,9,0.74243367,0.25393167,"",9,0.74243367,0.25393167,4,0.8352378,0.18196018,5,0.66819024,0.32416266,0,0
F_0232,236,0,0,57,59,3,1.7166418,0.52323896,1.0526985,3,1.203467,0.79993254,"",3,1.203467,0.79993254,1,2.3315499,0,2,0.63942569,1.693722,0,0
F_0233,237,0,0,55,59,5,1.0934246,0.47846881,1.093634,5,1.0014985,0.34509373,"",5,1.0014985,0.34509373,3,1.0168544,0.34762591,2,0.9784646,0.34212285,0,0
F_0234,238,0,0,42,59,18,1.9064168,0.72926062,3.3480327,18,0.35858381,0.37990955,"",12,0.50364143,0.39109546,6,0.76405954,0.39294028,6,0.24322335,0.53585863,6,0.33333334
F_0235,239,0,0,58,58,1,0.56170011,0,0.56170011,2,0.56170011,0,"",2,0.56170011,0,1,0.56170011,0,1,0.56170011,0,0,0
F_0236,240,0,0,58,58,1,0.80988526,0,0.80988526,2,0.80988526,0,"",2,0.80988526,0,1,0.80988526,0,1,0.80988526,0,0,0
F_0237,241,0,0,53,57,5,1.5787818,0.15173222,1.4910113,6,0.57890624,0.59718174,"",4,0.83525461,0.58091909,2,0.84807211,0.47708899,2,0.82243711,0.66906542,2,0.33333334
F_0238,242,0,0,55,59,5,1.3401858,0.37002239,2.0540664,5,0.47996703,0.44523543,"",4,0.59646815,0.42418233,3,0.7423169,0.39347187,1,0.15892184,0.58339506,1,0.2
F_0239,243,0,0,56,59,4,0.71365118,0.056448728,0.62402403,4,0.23365983,0.28067449,"",2,0.41361243,0.30452323,1,0.71813565,0,1,0.1090892,0.60904646,2,0.5
F_0240,244,0,0,56,56,1,0.66350377,0,0.66350377,2,0.66350377,0,"",2,0.66350377,0,1,0.66350377,0,1,0.66350377,0,0,0
F_0241,245,0,0,57,59,3,1.1283845,0.11528184,1.2914156,3,0.43138778,0.44692585,"",2,0.64639473,0.40116096,2,0.64639473,0.40116096,0,nan,nan,1,0.33333334
F_0242,246,0,0,57,57,1,0.87315083,0,0.87315083,2,0.87315083,0,"",2,0.87315083,0,1,0.87315083,0,1,0.87315083,0,0,0
F_0243,247,0,0,54,59,6,1.028173,0.027559189,1.0121248,6,0.19854867,0.36998594,"",1,1.0235401,0,1,1.0235401,0,0,nan,nan,5,0.83333331
F_0244,248,0,0,55,59,5,0.90860063,0.16001402,0.8311249,5,0.42942125,0.30735502,"",5,0.42942125,0.30735502,3,0.49637184,0.38199681,2,0.32899532,0.16879384,0,0
F_0245,249,0,0,55,59,5,1.0180944,0.20996435,1.3325839,5,0.43495426,0.40018055,"",4,0.54368246,0.37559485,2,0.8768388,0.22808123,2,0.21052611,0.67238992,1,0.2
F_0246,250,0,0,57,59,3,0.9776544,0.30424106,0.78634357,3,0.70712453,0.55603623,"",2,1.0372912,0.36977616,1,1.4070673,0,1,0.66751498,0.73955232,1,0.33333334
F_0247,251,0,0,14,15,2,1.6609437,0.5371418,1.1238019,3,1.4653903,0.51848799,"",3,1.4653903,0.51848799,1,2.1980855,0,2,1.0990428,1.0993216,0,0
F_0248,252,0,0,59,59,1,1.6558613,0,1.6558613,1,1.6558613,0,"",1,1.6558613,0,1,1.6558613,0,0,nan,nan,0,0
F_0249,253,0,0,58,59,2,1.0394528,0.17041689,1.2098697,2,0.60493487,0.26410109,"",2,0.60493487,0.26410109,2,0.60493487,0.26410109,0,nan,nan,0,0
F_0250,254,0,0,59,59,1,0.65054572,0,0.65054572,1,0.65054572,0,"",1,0.65054572,0,1,0.65054572,0,0,nan,nan,0,0
F_0251,255,0,0,59,59,1,0.7644155,0,0.7644155,1,0.7644155,0,"",1,0.7644155,0,1,0.7644155,0,0,nan,nan,0,0
F_0252,256,0,0,59,59,1,1.0301456,0,1.0301456,1,1.0301456,0,"",1,1.0301456,0,1,1.0301456,0,0,nan,nan,0,0
F_0253,257,0,0,59,59,1,0.45453438,0,0.45453438,1,0.45453438,0,"",1,0.45453438,0,1,0.45453438,0,0,nan,nan,0,0
F_0254,258,0,0,59,59,1,0.55984294,0,0.55984294,1,0.55984294,0,"",1,0.55984294,0,1,0.55984294,0,0,nan,nan,0,0
F_0255,259,0,0,39,49,11,1.4662479,0.65601242,2.5440874,12,0.63337398,0.63057989,"",11,0.68249851,0.63625515,7,0.52960569,0.26550338,4,0.9500609,1.0267328,1,0.083333336
F_0256,260,0,0,40,43,4,1.0185871,0.33597863,1.3673598,5,0.54694384,0.43370411,"",5,0.54694384,0.43370411,4,0.34183991,0.15743534,1,1.3673598,1.0255198,0,0
F_0257,261,0,0,26,32,7,1.1252214,0.34138888,0.9016403,8,0.60229802,0.41662893,"",7,0.68050152,0.38658828,3,0.78477269,0.5032624,4,0.60229802,0.3010157,1,0.125
F_0258,262,0,0,39,59,21,0.91404045,0.37200198,0.704696,21,0.30296057,0.30059296,"",11,0.54175383,0.22825901,6,0.5519684,0.28586712,5,0.52949655,0.12957743,10,0.47619048
F_0259,263,0,0,57,57,1,1.129549,0,1.129549,2,1.129549,0,"",2,1.129549,0,1,1.129549,0,1,1.129549,0,0,0
F_0260,264,0,0,0,1,2,0.72235918,0.031961769,0.69039744,2,0.37716049,0.31323695,"",1,0.69039744,0,0,nan,nan,1,0.69039744,nan,1,0.5
F_0261,265,0,0,1,1,1,1.3975186,0,1.3975186,2,1.3975186,0,"",2,1.3975186,0,1,1.3975186,0,1,1.3975186,0,0,0
F_0262,266,0,0,0,1,2,1.2983201,0.24813467,1.0501854,2,0.77322739,0.27695805,"",2,0.77322739,0.27695805,0,nan,nan,2,0.77322739,nan,0,0
F_0263,267,0,0,0,1,2,1.3545728,0.3188203,1.673393,2,1.1555169,0.51787621,"",2,1.1555169,0.51787621,1,0.6376406,0,1,1.673393,1.0357524,0,0
F_0264,268,0,0,0,31,32,2.2909093,0.86474031,1.510554,32,0.77979708,0.5990212,"",30,0.82956392,0.58576429,14,0.8177318,0.52255893,16,0.83991718,0.63614303,2,0.0625
F_0265,269,0,0,0,0,1,0.83186662,0,0.83186662,1,0.83186662,0,"",1,0.83186662,0,0,nan,nan,1,0.83186662,nan,0,0
F_0266,270,0,0,23,25,3,0.7189002,0.2131988,0.70578015,4,0.6137569,0.27136388,"",4,0.6137569,0.27136388,2,0.6137569,0.37257007,2,0.6137569,0.092023283,0,0
F_0267,271,0,0,12,13,2,1.0123858,0.0073044896,1.0050814,3,0.6797936,0.47039437,"",2,1.0123858,0.0073044896,1,1.0196904,0,1,1.0050814,0.014608979,1,0.33333334
